,ID,Name,Age,Photo,Nationality,Flag,Club,Value,Wage,Joined,Contract Valid Until,Release Clause
11228,212790,J. Thiaré,25,https://cdn.sofifa.org/players/4/19/212790.png,Senegal,https://cdn.sofifa.org/flags/136.png,Le Havre AC,€600K,€2K,1-Jul-18,2021,€1.1M
11229,224822,A. Monsecour,22,https://cdn.sofifa.org/players/4/19/224822.png,Belgium,https://cdn.sofifa.org/flags/7.png,Sporting Lokeren,€550K,€3K,21-May-14,2021,€935K
11230,229174,D. Niepsuj,22,https://cdn.sofifa.org/players/4/19/229174.png,Poland,https://cdn.sofifa.org/flags/37.png,Pogoń Szczecin,€525K,€1K,15-Jun-16,2019,€814K
11231,231222,F. Henríquez,23,https://cdn.sofifa.org/players/4/19/231222.png,Argentina,https://cdn.sofifa.org/flags/52.png,Godoy Cruz,€625K,€3K,1-Jan-15,2021,€1M
11232,235574,Lucas França,22,https://cdn.sofifa.org/players/4/19/235574.png,Brazil,https://cdn.sofifa.org/flags/54.png,CD Nacional,€550K,€2K,7-Aug-18,2021,€1.3M
11233,190518,F. Kastrati,26,https://cdn.sofifa.org/players/4/19/190518.png,Kosovo,https://cdn.sofifa.org/flags/219.png,Kristiansund BK,€550K,€1K,15-Aug-18,2021,€729K
11234,192566,M. Janzer,26,https://cdn.sofifa.org/players/4/19/192566.png,Germany,https://cdn.sofifa.org/flags/21.png,Eintracht Braunschweig,€525K,€2K,31-Aug-18,2020,€801K
11235,199479,B. Uaferro,26,https://cdn.sofifa.org/players/4/19/199479.png,Germany,https://cdn.sofifa.org/flags/21.png,SC Fortuna Köln,€475K,€1K,1-Jul-14,2019,€724K
11236,213815,M. Uhre,23,https://cdn.sofifa.org/players/4/19/213815.png,Denmark,https://cdn.sofifa.org/flags/13.png,Brøndby IF,€650K,€6K,1-Jul-18,2022,€975K
11237,222519,A. Stølås,29,https://cdn.sofifa.org/players/4/19/222519.png,Norway,https://cdn.sofifa.org/flags/36.png,FK Haugesund,€350K,€1K,15-Jan-14,2019,€438K
11238,225847,S. Mallan,22,https://cdn.sofifa.org/players/4/19/225847.png,Scotland,https://cdn.sofifa.org/flags/42.png,Hibernian,€750K,€2K,6-Jul-18,2022,€1.5M
11239,237623,S. Roa,22,https://cdn.sofifa.org/players/4/19/237623.png,Colombia,https://cdn.sofifa.org/flags/56.png,Patriotas Boyacá FC,€600K,€1K,22-Jan-18,2021,€930K
11240,136504,Cho Sung Hwan,36,https://cdn.sofifa.org/players/4/19/136504.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Jeonbuk Hyundai Motors,€60K,€2K,7-Jan-15,2021,€78K
11241,219448,M. Heinloth,26,https://cdn.sofifa.org/players/4/19/219448.png,Germany,https://cdn.sofifa.org/flags/21.png,Zagłębie Sosnowiec,€450K,€1K,20-Jul-18,2019,€641K
11242,231992,K. Fisher,24,https://cdn.sofifa.org/players/4/19/231992.png,United States,https://cdn.sofifa.org/flags/95.png,Montreal Impact,€475K,€2K,14-Jan-16,2018,€748K
11243,242744,A. Aremu,18,https://cdn.sofifa.org/players/4/19/242744.png,Nigeria,https://cdn.sofifa.org/flags/133.png,IK Start,€850K,€1K,19-Jan-18,2020,€1.6M
11244,244280,A. Fein,19,https://cdn.sofifa.org/players/4/19/244280.png,Germany,https://cdn.sofifa.org/flags/21.png, SSV Jahn Regensburg,€950K,€6K,,30-Jun-19,
11245,197945,R. Bowman,26,https://cdn.sofifa.org/players/4/19/197945.png,England,https://cdn.sofifa.org/flags/14.png,Motherwell,€550K,€2K,31-Aug-16,2019,€1M
11246,231737,N. Karger,25,https://cdn.sofifa.org/players/4/19/231737.png,Germany,https://cdn.sofifa.org/flags/21.png,TSV 1860 München,€575K,€2K,4-Dec-15,2020,€877K
11247,243001,A. Cicâldău,20,https://cdn.sofifa.org/players/4/19/243001.png,Romania,https://cdn.sofifa.org/flags/39.png,,€ 0,€ 0,,,
11248,244025,D. Osei Yaw,19,https://cdn.sofifa.org/players/4/19/244025.png,France,https://cdn.sofifa.org/flags/18.png,Toulouse Football Club,€750K,€3K,1-Jul-18,2019,€1.7M
11249,244537,M. Naderi,21,https://cdn.sofifa.org/players/4/19/244537.png,Iran,https://cdn.sofifa.org/flags/161.png,KV Kortrijk,€600K,€2K,13-Jul-18,2022,€1M
11250,210490,K. Dobras,25,https://cdn.sofifa.org/players/4/19/210490.png,Austria,https://cdn.sofifa.org/flags/4.png,SCR Altach,€525K,€3K,1-Jul-17,2022,€801K
11251,240442,I. Faraj,19,https://cdn.sofifa.org/players/4/19/240442.png,France,https://cdn.sofifa.org/flags/18.png,LOSC Lille,€975K,€3K,10-Jun-16,2022,€2.6M
11252,207675,C. Mallace,28,https://cdn.sofifa.org/players/4/19/207675.png,Scotland,https://cdn.sofifa.org/flags/42.png,Los Angeles FC,€375K,€2K,7-Feb-18,2019,€563K
11253,213307,D. Serna,24,https://cdn.sofifa.org/players/4/19/213307.png,United States,https://cdn.sofifa.org/flags/95.png,Colorado Rapids,€600K,€2K,14-Jan-13,2023,€915K
11254,186939,C. Nöthe,30,https://cdn.sofifa.org/players/4/19/186939.png,Germany,https://cdn.sofifa.org/flags/21.png,DSC Arminia Bielefeld,€425K,€4K,1-Jul-15,2019,€680K
11255,204348,J. Allansson,25,https://cdn.sofifa.org/players/4/19/204348.png,Sweden,https://cdn.sofifa.org/flags/46.png,Randers FC,€550K,€3K,1-Jan-15,2018,€729K
11256,211004,Han Kook Young,28,https://cdn.sofifa.org/players/4/19/211004.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Gangwon FC,€450K,€2K,4-Jul-17,2022,€563K
11257,227900,N. Tripichio,22,https://cdn.sofifa.org/players/4/19/227900.png,Argentina,https://cdn.sofifa.org/flags/52.png,Defensa y Justicia,€625K,€2K,23-Jul-18,2021,€1.1M
11258,232252,A. Walkes,21,https://cdn.sofifa.org/players/4/19/232252.png,England,https://cdn.sofifa.org/flags/14.png,Portsmouth,€575K,€2K,18-Jul-18,2020,€1.1M
11259,233276,A. Dozzell,19,https://cdn.sofifa.org/players/4/19/233276.png,England,https://cdn.sofifa.org/flags/14.png,Ipswich Town,€950K,€1K,16-Apr-16,2020,€2.4M
11260,180284,Kim Dong Suk,31,https://cdn.sofifa.org/players/4/19/180284.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Incheon United FC,€375K,€2K,29-Jan-15,2021,€469K
11261,191548,C. Masuda,33,https://cdn.sofifa.org/players/4/19/191548.png,Japan,https://cdn.sofifa.org/flags/163.png,Shimizu S-Pulse,€180K,€1K,9-Aug-17,2021,€225K
11262,192316,G. Kongshavn,27,https://cdn.sofifa.org/players/4/19/192316.png,Norway,https://cdn.sofifa.org/flags/36.png,Tromsø IL,€350K,€1K,1-Jan-15,2019,€464K
11263,192572,S. Neville,29,https://cdn.sofifa.org/players/4/19/192572.png,Australia,https://cdn.sofifa.org/flags/195.png,Perth Glory,€350K,€2K,1-Jun-17,2020,€438K
11264,225853,R. Raveloson,21,https://cdn.sofifa.org/players/4/19/225853.png,Madagascar,https://cdn.sofifa.org/flags/124.png,ESTAC Troyes,€575K,€1K,1-Jul-18,2021,€1.2M
11265,230717,T. Kadewere,22,https://cdn.sofifa.org/players/4/19/230717.png,Zimbabwe,https://cdn.sofifa.org/flags/148.png,Le Havre AC,€675K,€2K,27-Jul-18,2022,€1.3M
11266,206142,T. Dieng,26,https://cdn.sofifa.org/players/4/19/206142.png,France,https://cdn.sofifa.org/flags/18.png,Southend United,€450K,€2K,1-Jul-18,2020,€821K
11267,237374,O. Atasayar,23,https://cdn.sofifa.org/players/4/19/237374.png,Turkey,https://cdn.sofifa.org/flags/48.png,Bursaspor,€575K,€3K,13-Jan-17,2021,€1.3M
11268,240446,C. Tilt,26,https://cdn.sofifa.org/players/4/19/240446.png,England,https://cdn.sofifa.org/flags/14.png,Blackpool,€475K,€2K,1-Jul-17,2019,€867K
11269,241470,Álex Centelles,18,https://cdn.sofifa.org/players/4/19/241470.png,Spain,https://cdn.sofifa.org/flags/45.png,Valencia CF,€700K,€3K,1-Jul-17,2023,€1.9M
11270,204095,R. Jackson,27,https://cdn.sofifa.org/players/4/19/204095.png,England,https://cdn.sofifa.org/flags/14.png,Colchester United,€375K,€3K,1-Jul-17,2020,€656K
11271,212543,V. Milke,23,https://cdn.sofifa.org/players/4/19/212543.png,Mexico,https://cdn.sofifa.org/flags/83.png,Querétaro,€575K,€2K,1-Jan-13,2023,€1.1M
11272,213823,C. Rojas,32,https://cdn.sofifa.org/players/4/19/213823.png,Chile,https://cdn.sofifa.org/flags/55.png,CD Antofagasta,€260K,€1K,30-Jun-13,2018,€351K
11273,240959,Steven Prieto,20,https://cdn.sofifa.org/players/4/19/240959.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Oviedo,€775K,€2K,1-Jul-16,2020,€1.4M
11274,187455,Ko Seul Ki,32,https://cdn.sofifa.org/players/4/19/187455.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Incheon United FC,€260K,€1K,11-Jan-18,2019,€325K
11275,206656,M. Campos,29,https://cdn.sofifa.org/players/4/19/206656.png,Chile,https://cdn.sofifa.org/flags/55.png,Audax Italiano,€350K,€1K,21-Jan-16,2018,€473K
11276,229441,G. Rivas,22,https://cdn.sofifa.org/players/4/19/229441.png,Chile,https://cdn.sofifa.org/flags/55.png,San Luis de Quillota,€650K,€1K,1-Jun-14,2018,€1M
11277,241985,Pep Biel,21,https://cdn.sofifa.org/players/4/19/241985.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Zaragoza,€650K,€2K,12-Jul-17,2022,€1.2M
11278,243009,D. Cornelius,20,https://cdn.sofifa.org/players/4/19/243009.png,Canada,https://cdn.sofifa.org/flags/70.png,,€ 0,€ 0,,,
11279,210498,F. Darwish,26,https://cdn.sofifa.org/players/4/19/210498.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Wehda,€375K,€5K,7-Jun-18,2020,€638K
11280,222018,R. Arciero,25,https://cdn.sofifa.org/players/4/19/222018.png,Argentina,https://cdn.sofifa.org/flags/52.png,Club Atlético Banfield,€500K,€3K,30-Jul-18,2019,€788K
11281,235842,A. Pinamonti,19,https://cdn.sofifa.org/players/4/19/235842.png,Italy,https://cdn.sofifa.org/flags/27.png,Frosinone,€975K,€6K,,30-Jun-19,
11282,244802,L. Luna,30,https://cdn.sofifa.org/players/4/19/244802.png,Ecuador,https://cdn.sofifa.org/flags/57.png,Independiente Medellín,€325K,€1K,13-Jul-18,2019,€439K
11283,179778,B. Evans,33,https://cdn.sofifa.org/players/4/19/179778.png,United States,https://cdn.sofifa.org/flags/95.png,Sporting Kansas City,€180K,€2K,21-Feb-18,2019,€270K
11284,209475,J. O'Sullivan,24,https://cdn.sofifa.org/players/4/19/209475.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Blackpool,€575K,€2K,1-Jul-18,2019,€1M
11285,214595,P. Schorr,23,https://cdn.sofifa.org/players/4/19/214595.png,Germany,https://cdn.sofifa.org/flags/21.png,VfR Aalen,€500K,€1K,1-Jul-17,2019,€763K
11286,221763,Kim Shin,23,https://cdn.sofifa.org/players/4/19/221763.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Gyeongnam FC,€625K,€2K,20-Jan-18,2023,€828K
11287,224323,B. Touré,23,https://cdn.sofifa.org/players/4/19/224323.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,Córdoba CF,€600K,€2K,29-Aug-18,2019,€1.1M
11288,226116,R. Sweeney,21,https://cdn.sofifa.org/players/4/19/226116.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Mansfield Town,€575K,€6K,,30-Jun-19,
11289,244548,E. Zambataro,19,https://cdn.sofifa.org/players/4/19/244548.png,Italy,https://cdn.sofifa.org/flags/27.png,Padova,€600K,€1K,13-Jul-18,2020,€1.1M
11290,245572,N. Rasskazov,20,https://cdn.sofifa.org/players/4/19/245572.png,Russia,https://cdn.sofifa.org/flags/40.png,Spartak Moscow,€675K,€1K,1-Jul-15,2021,€1.6M
11291,170309,F. Piovaccari,33,https://cdn.sofifa.org/players/4/19/170309.png,Italy,https://cdn.sofifa.org/flags/27.png,Córdoba CF,€280K,€3K,16-Aug-18,2019,€434K
11292,245573,A. Lomovitskiy,20,https://cdn.sofifa.org/players/4/19/245573.png,Russia,https://cdn.sofifa.org/flags/40.png,Spartak Moscow,€1M,€1K,1-Jul-15,2020,€2.7M
11293,184901,Shin Kwang Hoon,31,https://cdn.sofifa.org/players/4/19/184901.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,FC Seoul,€300K,€2K,6-Jan-17,2021,€375K
11294,210502,M. Kuttin,24,https://cdn.sofifa.org/players/4/19/210502.png,Austria,https://cdn.sofifa.org/flags/4.png,FC Admira Wacker Mödling,€400K,€2K,1-Jan-12,2019,€610K
11295,216134,K. Pallesen,28,https://cdn.sofifa.org/players/4/19/216134.png,Denmark,https://cdn.sofifa.org/flags/13.png,Aalborg BK,€350K,€3K,1-Jul-17,2020,€438K
11296,216390,O. Álvarez,23,https://cdn.sofifa.org/players/4/19/216390.png,Colombia,https://cdn.sofifa.org/flags/56.png,Patriotas Boyacá FC,€675K,€1K,13-Oct-17,2023,€1M
11297,235334,B. Straetman,20,https://cdn.sofifa.org/players/4/19/235334.png,Belgium,https://cdn.sofifa.org/flags/7.png,Sporting Lokeren,€700K,€3K,1-Jul-16,2020,€1.2M
11298,232519,G. Middleton,18,https://cdn.sofifa.org/players/4/19/232519.png,Scotland,https://cdn.sofifa.org/flags/42.png,Rangers FC,€925K,€6K,31-Jan-18,2023,€2.6M
11299,239175,J. Eskesen,19,https://cdn.sofifa.org/players/4/19/239175.png,Denmark,https://cdn.sofifa.org/flags/13.png,Odense Boldklub,€750K,€2K,20-Jun-17,2021,€1.1M
11300,246599,Guillem Jaime,19,https://cdn.sofifa.org/players/4/19/246599.png,Spain,https://cdn.sofifa.org/flags/45.png,FC Barcelona,€975K,€13K,1-Jul-18,2020,€2.6M
11301,215368,R. Ranftl,26,https://cdn.sofifa.org/players/4/19/215368.png,Austria,https://cdn.sofifa.org/flags/4.png,LASK Linz,€525K,€3K,1-Jul-15,2019,€801K
11302,170056,J. Grant,30,https://cdn.sofifa.org/players/4/19/170056.png,Jamaica,https://cdn.sofifa.org/flags/82.png,Plymouth Argyle,€425K,€3K,1-Jul-17,2019,€744K
11303,172872,M. Yıldırım,31,https://cdn.sofifa.org/players/4/19/172872.png,Turkey,https://cdn.sofifa.org/flags/48.png,Yeni Malatyaspor,€300K,€3K,31-Jan-17,2020,€600K
11304,212041,M. Ingebrigtsen,21,https://cdn.sofifa.org/players/4/19/212041.png,Norway,https://cdn.sofifa.org/flags/36.png,Tromsø IL,€700K,€1K,8-Aug-18,2021,€1M
11305,215113,N. Bertocchi,29,https://cdn.sofifa.org/players/4/19/215113.png,Argentina,https://cdn.sofifa.org/flags/52.png,Club Deportes Temuco,€425K,€1K,14-Jul-18,2019,€574K
11306,219721,A. Camigliano,23,https://cdn.sofifa.org/players/4/19/219721.png,Italy,https://cdn.sofifa.org/flags/27.png,Cittadella,€525K,€1K,1-Jul-17,2020,€919K
11307,221001,U. Saltnes,25,https://cdn.sofifa.org/players/4/19/221001.png,Norway,https://cdn.sofifa.org/flags/36.png,FK Bodø/Glimt,€550K,€1K,1-Jan-12,2020,€729K
11308,237385,I. Harkes,23,https://cdn.sofifa.org/players/4/19/237385.png,United States,https://cdn.sofifa.org/flags/95.png,DC United,€625K,€2K,23-Jan-17,2020,€1.1M
11309,243017,D. Kelly,27,https://cdn.sofifa.org/players/4/19/243017.png,Jamaica,https://cdn.sofifa.org/flags/82.png,DC United,€525K,€2K,1-Mar-18,2021,€827K
11310,245577,José González,22,https://cdn.sofifa.org/players/4/19/245577.png,Spain,https://cdn.sofifa.org/flags/45.png,Granada CF,€675K,€2K,1-Jul-17,2020,€1.2M
11311,199754,C. Dikamona,28,https://cdn.sofifa.org/players/4/19/199754.png,Congo,https://cdn.sofifa.org/flags/107.png,Heart of Midlothian,€425K,€2K,2-Sep-18,2019,€776K
11312,202570,J. Maurer,29,https://cdn.sofifa.org/players/4/19/202570.png,United States,https://cdn.sofifa.org/flags/95.png,FC Dallas,€300K,€2K,7-Feb-18,2022,€450K
11313,203338,A. Morgan,27,https://cdn.sofifa.org/players/4/19/203338.png,Canada,https://cdn.sofifa.org/flags/70.png,Toronto FC,€375K,€2K,1-Jan-10,2018,€563K
11314,158282,C. Lustenberger,31,https://cdn.sofifa.org/players/4/19/158282.png,Switzerland,https://cdn.sofifa.org/flags/47.png,FC Luzern,€300K,€3K,1-Jul-06,2019,€435K
11315,231754,M. Ngombo,23,https://cdn.sofifa.org/players/4/19/231754.png,Belgium,https://cdn.sofifa.org/flags/7.png,Ascoli,€650K,€1K,8-Aug-18,2021,€1.1M
11316,187722,J. Ibarra,29,https://cdn.sofifa.org/players/4/19/187722.png,Mexico,https://cdn.sofifa.org/flags/83.png,Lobos BUAP,€425K,€2K,14-Jul-18,2020,€701K
11317,191050,F. Affolter,27,https://cdn.sofifa.org/players/4/19/191050.png,Switzerland,https://cdn.sofifa.org/flags/47.png,San Jose Earthquakes,€375K,€2K,21-Jul-17,2019,€544K
11318,234059,J. Chancellor,26,https://cdn.sofifa.org/players/4/19/234059.png,Venezuela,https://cdn.sofifa.org/flags/61.png,,€ 0,€ 0,,,
11319,243275,L. Mai,18,https://cdn.sofifa.org/players/4/19/243275.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Bayern München,€850K,€5K,21-Apr-18,2021,€2.3M
11320,214860,P. Jerez,33,https://cdn.sofifa.org/players/4/19/214860.png,Chile,https://cdn.sofifa.org/flags/55.png,CD Antofagasta,€170K,€1K,1-Jul-12,2018,€230K
11321,221772,A. Al Bishi,24,https://cdn.sofifa.org/players/4/19/221772.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Faisaly,€600K,€5K,21-Jun-18,2020,€1M
11322,236364,D. Watts,21,https://cdn.sofifa.org/players/4/19/236364.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Shamrock Rovers,€875K,€1K,7-Jul-18,2020,€1.9M
11323,239948,S. Reyes,20,https://cdn.sofifa.org/players/4/19/239948.png,Mexico,https://cdn.sofifa.org/flags/83.png,Monarcas Morelia,€1M,€2K,1-Jul-17,2018,€2.3M
11324,225101,M. Vitale,20,https://cdn.sofifa.org/players/4/19/225101.png,Italy,https://cdn.sofifa.org/flags/27.png,SPAL,€700K,€2K,1-Jan-18,2020,€1.4M
11325,239181,M. Seegert,24,https://cdn.sofifa.org/players/4/19/239181.png,Germany,https://cdn.sofifa.org/flags/21.png,SV Sandhausen,€525K,€1K,1-Jul-17,2019,€945K
11326,138830,D. Lewington,34,https://cdn.sofifa.org/players/4/19/138830.png,England,https://cdn.sofifa.org/flags/14.png,Milton Keynes Dons,€130K,€3K,1-Aug-02,2019,€228K
11327,246606,Fran García,18,https://cdn.sofifa.org/players/4/19/246606.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Madrid,€825K,€9K,1-Jul-18,2019,€2.2M
11328,200527,G. Mebrahtu,27,https://cdn.sofifa.org/players/4/19/200527.png,Australia,https://cdn.sofifa.org/flags/195.png,Sparta Praha,€475K,€1K,20-Aug-18,2019,€1M
11329,234063,A. Ponce,21,https://cdn.sofifa.org/players/4/19/234063.png,Venezuela,https://cdn.sofifa.org/flags/61.png,,€ 0,€ 0,,,
11330,243023,V. Screciu,18,https://cdn.sofifa.org/players/4/19/243023.png,Romania,https://cdn.sofifa.org/flags/39.png,KRC Genk,€850K,€1K,1-Jul-18,2021,€1.8M
11331,245071,Mika,21,https://cdn.sofifa.org/players/4/19/245071.png,Portugal,https://cdn.sofifa.org/flags/38.png,GD Chaves,€725K,€2K,12-Jul-18,2021,€1.7M
11332,190031,D. Massey,30,https://cdn.sofifa.org/players/4/19/190031.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Dundalk,€325K,€1K,1-Jan-13,2020,€504K
11333,211536,M. O'Hara,22,https://cdn.sofifa.org/players/4/19/211536.png,Scotland,https://cdn.sofifa.org/flags/42.png,Peterborough United,€650K,€3K,1-Jul-18,2021,€1.3M
11334,233040,J. Augustinsson,22,https://cdn.sofifa.org/players/4/19/233040.png,Sweden,https://cdn.sofifa.org/flags/46.png,Djurgårdens IF,€575K,€1K,15-Feb-16,2021,€834K
11335,189008,L. Pérez,29,https://cdn.sofifa.org/players/4/19/189008.png,Mexico,https://cdn.sofifa.org/flags/83.png,Club Necaxa,€350K,€3K,4-Jun-17,2019,€595K
11336,202321,Gerard Oliva,28,https://cdn.sofifa.org/players/4/19/202321.png,Spain,https://cdn.sofifa.org/flags/45.png,Cracovia,€475K,€2K,1-Jul-18,2021,€641K
11337,211537,J. Hamilton,24,https://cdn.sofifa.org/players/4/19/211537.png,Scotland,https://cdn.sofifa.org/flags/42.png,Dundee FC,€450K,€1K,28-May-18,2022,€878K
11338,225361,L. McGee,22,https://cdn.sofifa.org/players/4/19/225361.png,England,https://cdn.sofifa.org/flags/14.png,Portsmouth,€550K,€2K,12-Jul-17,2020,€1.1M
11339,232017,T. Alfaro,25,https://cdn.sofifa.org/players/4/19/232017.png,Mexico,https://cdn.sofifa.org/flags/83.png,Seattle Sounders FC,€500K,€2K,8-Mar-16,2018,€788K
11340,238929,M. Wagner,31,https://cdn.sofifa.org/players/4/19/238929.png,Germany,https://cdn.sofifa.org/flags/21.png,SV Meppen,€400K,€1K,1-Jul-13,2019,€580K
11341,228690,A. Awaji,28,https://cdn.sofifa.org/players/4/19/228690.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Ahli,€450K,€8K,8-Jun-16,2021,€765K
11342,240466,M. Ćosić,24,https://cdn.sofifa.org/players/4/19/240466.png,Croatia,https://cdn.sofifa.org/flags/10.png,FK Haugesund,€500K,€1K,3-Aug-17,2020,€663K
11343,243282,D. McNeil,18,https://cdn.sofifa.org/players/4/19/243282.png,England,https://cdn.sofifa.org/flags/14.png,Burnley,€925K,€5K,10-Apr-18,2020,€2.3M
11344,207443,P. Charruau,24,https://cdn.sofifa.org/players/4/19/207443.png,France,https://cdn.sofifa.org/flags/18.png,Red Star FC,€425K,€1K,6-Feb-18,2022,€776K
11345,230995,S. Sarr,22,https://cdn.sofifa.org/players/4/19/230995.png,Senegal,https://cdn.sofifa.org/flags/136.png,FC Lorient,€625K,€1K,,30-Jun-19,
11346,235347,T. Pearce,20,https://cdn.sofifa.org/players/4/19/235347.png,England,https://cdn.sofifa.org/flags/14.png,Leeds United,€900K,€6K,9-Jun-16,2022,€2.3M
11347,237139,T. Oakley-Boothe,18,https://cdn.sofifa.org/players/4/19/237139.png,England,https://cdn.sofifa.org/flags/14.png,Tottenham Hotspur,€925K,€7K,1-Jul-17,2021,€2.3M
11348,227668,S. Ichazo,26,https://cdn.sofifa.org/players/4/19/227668.png,Uruguay,https://cdn.sofifa.org/flags/60.png,Torino,€325K,€6K,10-Aug-15,2019,€553K
